persona_id,name,plan,age,lang,profile,xp,flight_level,momentum_score,momentum_league,active_weeks,weekly_scores,maturity_index,maturity_rank,cmi,rmi,route_proven,route_proven_count,breadth_index,breadth_descriptor,trust_state,title_eligibility,prestige_pei,prestige_nomination,achievements,achievement_ids,cxw,sex,team_contrib,practical,capstone,missions,integrity_hold,clusters,horizons,ldb_mastery_eligible,ldb_momentum_eligible,expected,issues,result,cohort,seed,formula_frm_mat,formula_frm_mom,formula_frm_xp
CAL-20260721-A-0045,Cal A 45,Expedition,adult,en,experienced,1040,5,74.17,Gold,7,75.0|60.0|75.0|75.0|75.0|70.0|0.0|75.0,86.25,Vanguard,100.0,100.0,1,2,65.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,81.0,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,1,7,1,5,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0046,Cal A 46,FlightPass,adult,en,steady,880,4,57.5,Silver,5,0.0|75.0|85.0|50.0|0.0|60.0|75.0|0.0,63.75,Pathfinder,81.67,81.67,1,1,40.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,70.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,3,1,3,0,4,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0047,Cal A 47,MeritRoute,adult,en,prestige,1535,6,75.83,Platinum,8,65.0|85.0|75.0|50.0|60.0|70.0|75.0|85.0,87.5,Vanguard,100.0,100.0,1,2,80.0,Integrated,ELEVATED_RESPONSIBILITY_ELIGIBLE,INTEGRATED_TEMPLATE_ELIGIBLE_FOR_REVIEW,95.25,ELIGIBLE_ASCENDANT_NOMINATION,10,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-CXW-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,1,1,2,8,1,5,0,8,BLD|LED|OPR|PRT,1,1,"{'prestige_auto_grant': 'no', 'nomination_possible': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0048,Cal A 48,MeritRoute,adult,ar,high_act_low_ev,660,4,55.0,Silver,7,0.0|40.0|60.0|50.0|50.0|60.0|60.0|50.0,18.75,Hatchling,0.0,0.0,0,0,53.75,Multi-Horizon,NORMAL,NOT_ELIGIBLE,23.0,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,14,0,7,BLD|LED|OPR,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0049,Cal A 49,MeritRoute,adult,ar,team_passenger,300,3,43.33,Bronze,5,0.0|50.0|60.0|60.0|50.0|0.0|40.0|0.0,13.75,Hatchling,0.0,0.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,17.5,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-LRN-001,0,0,0,0,0,5,0,4,BLD|LED|OPR,0,1,{'full_mastery_from_team': 'no'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0050,Cal A 50,OpenFlight,adult,en,team_passenger,150,2,28.33,Iron,4,40.0|50.0|0.0|40.0|0.0|0.0|40.0|0.0,13.75,Hatchling,66.67,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,30.7,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-EVD-001,0,0,0,1,0,2,0,2,LED|PRT,0,1,{'full_mastery_from_team': 'no'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0051,Cal A 51,OpenFlight,adult,en,high_act_low_ev,770,4,55.0,Silver,8,50.0|60.0|60.0|50.0|60.0|50.0|10.0|50.0,21.25,Fledgling,0.0,0.0,0,0,70.0,Integrated,NORMAL,NOT_ELIGIBLE,31.25,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,3,0,0,16,0,9,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0052,Cal A 52,FlightPass,adult,en,a11y_compressed,200,2,31.67,Bronze,5,40.0|50.0|0.0|50.0|0.0|0.0|40.0|10.0,22.5,Fledgling,70.0,49.0,0,0,27.5,Expanding,NORMAL,NOT_ELIGIBLE,35.7,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,1,0,3,0,3,LED|OPR,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0053,Cal A 53,OpenFlight,adult,en,low_act_high_ev,920,4,55.0,Silver,8,40.0|50.0|50.0|60.0|50.0|70.0|50.0|50.0,61.25,Pathfinder,100.0,100.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,71.4,NOT_ELIGIBLE,4,ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,1,8,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0054,Cal A 54,Expedition,adult,ar,low_act_high_ev,860,4,53.33,Silver,7,40.0|0.0|40.0|50.0|60.0|70.0|50.0|50.0,61.25,Pathfinder,100.0,100.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,71.4,NOT_ELIGIBLE,4,ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,1,7,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0055,Cal A 55,WingPass,adult,en,popular_weak,235,2,26.67,Iron,5,60.0|0.0|40.0|0.0|0.0|40.0|10.0|10.0,18.75,Hatchling,0.0,0.0,0,0,27.5,Expanding,NORMAL,NOT_ELIGIBLE,21.25,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,3,0,0,3,0,3,BLD|PRT,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0056,Cal A 56,Expedition,adult,ar,experienced,1215,5,77.5,Platinum,8,75.0|50.0|50.0|85.0|85.0|85.0|50.0|85.0,86.25,Specialist,100.0,100.0,1,2,58.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,72.6,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001,0,1,0,8,1,5,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0057,Cal A 57,Expedition,adult,en,team_strong,1390,5,73.33,Gold,8,50.0|60.0|60.0|85.0|75.0|85.0|50.0|75.0,66.25,Specialist,83.33,83.33,1,1,45.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,79.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,7,5,1,4,0,5,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0058,Cal A 58,MeritRoute,adult,en,experienced,940,4,60.83,Gold,8,65.0|75.0|75.0|50.0|50.0|20.0|40.0|50.0,86.25,Vanguard,100.0,100.0,1,2,48.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,77.75,ELIGIBLE_ASCENDANT_NOMINATION,7,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,1,7,1,3,0,5,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0059,Cal A 59,FlightPass,adult,en,experienced,1190,5,76.67,Platinum,8,40.0|85.0|75.0|50.0|60.0|85.0|70.0|85.0,86.25,Vanguard,100.0,100.0,1,2,58.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,79.75,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,1,7,1,5,0,7,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0060,Cal A 60,MeritRoute,adult,ar,steady,770,4,44.17,Bronze,7,40.0|10.0|10.0|15.0|0.0|65.0|60.0|75.0,62.5,Pathfinder,82.0,82.0,1,1,40.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,69.0,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,2,2,1,3,0,4,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0061,Cal A 61,OpenFlight,adult,en,steady,1020,5,70.83,Gold,7,50.0|10.0|75.0|90.0|0.0|75.0|50.0|85.0,66.25,Specialist,83.33,83.33,1,1,50.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,75.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,2,3,1,5,0,6,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0062,Cal A 62,OpenFlight,adult,en,team_strong,1045,5,65.0,Gold,8,75.0|10.0|75.0|60.0|60.0|70.0|10.0|50.0,66.25,Specialist,81.67,81.67,1,1,57.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,81.15,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,6,3,1,4,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0063,Cal A 63,Expedition,adult,en,experienced,1065,5,71.67,Gold,7,75.0|0.0|40.0|50.0|85.0|75.0|85.0|60.0,86.25,Vanguard,100.0,100.0,1,2,60.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,80.0,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,1,6,1,5,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0064,Cal A 64,WingPass,adult,en,steady,1130,5,75.0,Platinum,7,75.0|85.0|10.0|50.0|0.0|75.0|90.0|75.0,66.25,Specialist,86.0,86.0,1,1,57.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,77.45,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,2,5,1,6,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0065,Cal A 65,MeritRoute,adult,ar,team_passenger,195,2,32.5,Bronze,4,65.0|50.0|0.0|0.0|40.0|0.0|40.0|0.0,30.0,Fledgling,85.0,49.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,38.45,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-EVD-001,0,0,0,2,0,3,0,3,BLD|LED|OPR,0,1,{'full_mastery_from_team': 'no'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0066,Cal A 66,MeritRoute,adult,en,new,170,2,21.67,Iron,3,0.0|40.0|0.0|40.0|0.0|0.0|0.0|50.0,13.75,Hatchling,70.0,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,31.45,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,2,0,2,BLD|PRT,0,0,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0067,Cal A 67,Expedition,adult,en,new,405,3,50.0,Silver,5,0.0|50.0|85.0|50.0|50.0|0.0|65.0|0.0,37.5,Scout,80.0,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,49.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,3,2,0,3,0,3,BLD|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0068,Cal A 68,Expedition,adult,ar,new,240,2,44.17,Bronze,5,40.0|50.0|0.0|0.0|0.0|40.0|50.0|85.0,30.0,Fledgling,76.67,49.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,39.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,2,0,3,0,3,LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0069,Cal A 69,OpenFlight,adult,en,team_strong,1200,5,68.33,Gold,8,60.0|10.0|75.0|70.0|60.0|60.0|85.0|60.0,62.5,Pathfinder,80.0,80.0,1,1,40.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,73.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,8,2,1,4,0,4,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0070,Cal A 70,FlightPass,adult,en,new,200,2,18.33,Iron,3,0.0|0.0|60.0|10.0|0.0|40.0|0.0|0.0,21.25,Fledgling,70.0,49.0,0,0,5.0,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,37.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,1,0,1,0,1,PRT,0,0,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0071,Cal A 71,OpenFlight,adult,en,high_act_low_ev,830,4,55.0,Silver,7,50.0|60.0|10.0|40.0|60.0|60.0|60.0|0.0,18.75,Hatchling,0.0,0.0,0,0,70.0,Integrated,NORMAL,NOT_ELIGIBLE,26.25,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,14,0,9,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0072,Cal A 72,WingPass,adult,ar,paid_idle,0,1,0.0,Iron,0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,0.0,Hatchling,0.0,0.0,0,0,0.0,Focused,UNESTABLISHED,NOT_ELIGIBLE,1.5,NOT_ELIGIBLE,0,,0,0,0,0,0,0,0,0,,0,0,"{'xp': '0_or_near', 'momentum': 'Iron', 'mastery': 'none', 'route_proven': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0073,Cal A 73,FlightPass,adult,ar,steady,885,4,61.67,Gold,6,40.0|50.0|75.0|90.0|0.0|75.0|0.0|40.0,58.75,Pathfinder,81.67,81.67,1,1,32.5,Expanding,NORMAL,PROGRESS_VISIBLE,61.75,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,4,1,4,0,4,OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0074,Cal A 74,FlightPass,adult,en,merit,1005,5,75.83,Platinum,7,0.0|65.0|85.0|85.0|50.0|85.0|85.0|50.0,63.75,Pathfinder,85.0,85.0,1,1,50.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,73.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,4,1,4,0,6,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0075,Cal A 75,MeritRoute,adult,ar,steady,910,4,65.83,Gold,7,75.0|50.0|85.0|60.0|0.0|60.0|15.0|65.0,58.75,Pathfinder,81.67,81.67,1,1,48.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,65.0,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,3,1,5,0,6,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0076,Cal A 76,FlightPass,adult,en,high_act_low_ev,570,3,55.0,Silver,8,50.0|50.0|50.0|50.0|50.0|60.0|60.0|60.0,13.75,Hatchling,0.0,0.0,0,0,70.0,Integrated,NORMAL,NOT_ELIGIBLE,23.75,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-LRN-001,0,0,0,0,0,18,0,9,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0077,Cal A 77,MeritRoute,adult,en,a11y_compressed,300,3,34.17,Bronze,4,50.0|0.0|0.0|40.0|50.0|0.0|0.0|65.0,42.5,Scout,95.0,49.0,0,0,5.0,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,48.45,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-TEAM-001,0,0,1,4,0,1,0,1,OPR,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0078,Cal A 78,MeritRoute,adult,en,returning,345,3,41.67,Bronze,4,60.0|0.0|0.0|40.0|75.0|75.0|0.0|0.0,47.5,Scout,86.67,49.0,0,0,45.0,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,54.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-RET-001|ACH-TEAM-001,0,0,2,3,0,6,0,4,BLD|LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0079,Cal A 79,WingPass,adult,en,steady,980,4,70.83,Gold,6,75.0|75.0|50.0|75.0|0.0|75.0|0.0|75.0,58.75,Pathfinder,83.33,83.33,1,1,32.5,Expanding,NORMAL,PROGRESS_VISIBLE,62.25,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001,0,0,0,4,1,5,0,4,LED|OPR,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0080,Cal A 80,FlightPass,adult,en,steady,1030,5,72.5,Gold,7,75.0|50.0|50.0|85.0|0.0|75.0|75.0|75.0,63.75,Pathfinder,81.67,81.67,1,1,45.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,71.4,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,4,1,6,0,5,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0081,Cal A 81,Expedition,adult,en,returning,725,4,69.17,Gold,6,70.0|0.0|0.0|50.0|85.0|75.0|60.0|75.0,47.5,Scout,90.0,49.0,0,0,45.0,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,63.95,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-RET-001|ACH-TEAM-001,0,0,5,4,0,7,0,4,BLD|LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0082,Cal A 82,Expedition,adult,en,new,160,2,16.67,Iron,3,0.0|10.0|0.0|0.0|0.0|40.0|50.0|0.0,30.0,Fledgling,85.0,49.0,0,0,0.0,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,37.2,NOT_ELIGIBLE,2,ACH-EVD-001|ACH-TEAM-001,0,0,1,2,0,0,0,0,,0,0,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0083,Cal A 83,WingPass,adult,en,experienced,1155,5,69.17,Gold,8,60.0|60.0|75.0|10.0|75.0|70.0|75.0|60.0,86.25,Vanguard,100.0,100.0,1,2,60.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,87.5,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,4,6,1,4,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0084,Cal A 84,MeritRoute,adult,ar,a11y_compressed,190,2,20.83,Iron,2,0.0|50.0|0.0|0.0|0.0|0.0|75.0|0.0,18.75,Hatchling,66.67,49.0,0,0,5.0,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,34.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,1,0,1,0,1,OPR,0,0,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0085,Cal A 85,FlightPass,adult,ar,low_act_high_ev,960,4,55.0,Silver,8,50.0|50.0|60.0|50.0|50.0|70.0|50.0|50.0,63.75,Pathfinder,100.0,100.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,73.9,NOT_ELIGIBLE,4,ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,2,8,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0086,Cal A 86,FlightPass,adult,en,low_act_high_ev,955,4,59.17,Silver,8,40.0|50.0|50.0|85.0|50.0|70.0|50.0|50.0,58.75,Pathfinder,100.0,100.0,1,1,27.5,Expanding,NORMAL,PROGRESS_VISIBLE,66.25,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001,0,0,0,8,1,1,0,3,LED|OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0087,Cal A 87,FlightPass,adult,en,team_strong,1245,5,72.5,Gold,8,50.0|60.0|60.0|60.0|85.0|60.0|85.0|85.0,66.25,Specialist,85.0,85.0,1,1,52.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,81.15,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,5,4,1,4,0,5,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0088,Cal A 88,Expedition,adult,en,steady,895,4,70.0,Gold,7,65.0|75.0|50.0|60.0|0.0|60.0|75.0|85.0,55.0,Pathfinder,80.0,80.0,1,1,48.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,60.5,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001,0,0,0,2,1,7,0,6,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0089,Cal A 89,Expedition,adult,en,experienced,1080,5,71.67,Gold,8,50.0|50.0|50.0|75.0|85.0|85.0|60.0|75.0,86.25,Vanguard,100.0,100.0,1,2,65.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,81.0,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,1,5,1,7,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0090,Cal A 90,MeritRoute,adult,ar,steady,845,4,65.0,Gold,5,75.0|75.0|0.0|0.0|0.0|75.0|80.0|85.0,55.0,Pathfinder,81.67,81.67,1,1,48.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,61.0,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,2,1,5,0,6,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
