persona_id,name,plan,age,lang,profile,xp,flight_level,momentum_score,momentum_league,active_weeks,weekly_scores,maturity_index,maturity_rank,cmi,rmi,route_proven,route_proven_count,breadth_index,breadth_descriptor,trust_state,title_eligibility,prestige_pei,prestige_nomination,achievements,achievement_ids,cxw,sex,team_contrib,practical,capstone,missions,integrity_hold,clusters,horizons,ldb_mastery_eligible,ldb_momentum_eligible,expected,issues,result
SYN-0213,Synthetic 213,FlightPass,adult,en,low_act_high_ev,895,4,55.83,Silver,7,65.0|50.0|50.0|50.0|50.0|70.0|0.0|50.0,63.75,Pathfinder,100.0,100.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,71.4,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,1,7,1,1,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0214,Synthetic 214,Expedition,adult,ar,experienced,940,4,57.5,Silver,7,40.0|60.0|50.0|0.0|40.0|70.0|50.0|75.0,86.25,Vanguard,100.0,100.0,1,2,48.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,77.75,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,1,6,1,2,0,5,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0215,Synthetic 215,FlightPass,adult,en,new,160,2,31.67,Bronze,5,0.0|40.0|50.0|50.0|0.0|10.0|40.0|0.0,27.5,Hatchling,66.67,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,36.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-TEAM-001,0,0,1,1,0,2,0,2,BLD|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0216,Synthetic 216,MeritRoute,adult,en,merit,1095,5,75.83,Platinum,8,75.0|50.0|75.0|65.0|85.0|70.0|65.0|85.0,63.75,Pathfinder,83.33,83.33,1,1,34.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,69.65,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,5,1,5,0,4,LED|OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0217,Synthetic 217,MeritRoute,adult,ar,returning,250,2,29.17,Iron,5,10.0|0.0|0.0|0.0|40.0|60.0|25.0|40.0,42.5,Scout,83.33,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,46.45,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001|ACH-TEAM-001,0,0,1,3,0,4,0,2,LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0218,Synthetic 218,Expedition,minor,ar,minor_ar,190,2,30.83,Iron,3,0.0|0.0|0.0|50.0|60.0|0.0|0.0|75.0,5.0,Hatchling,15.0,15.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,15.0,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,0,0,3,0,2,BLD|PRT,0,0,{'baseline': 'ok'},,PASS
SYN-0219,Synthetic 219,FlightPass,adult,en,a11y_compressed,480,3,52.5,Silver,5,40.0|0.0|0.0|65.0|50.0|0.0|75.0|85.0,42.5,Scout,95.0,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,56.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,5,0,3,0,3,BLD|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0220,Synthetic 220,MeritRoute,adult,en,team_passenger,260,2,40.0,Bronze,5,40.0|50.0|50.0|50.0|0.0|50.0|0.0|0.0,37.5,Scout,76.67,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,34.7,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,2,0,2,0,2,BLD|PRT,0,1,{'full_mastery_from_team': 'no'},,PASS
SYN-0221,Synthetic 221,OpenFlight,adult,en,team_strong,1130,5,62.5,Gold,8,20.0|65.0|60.0|60.0|10.0|50.0|80.0|60.0,66.25,Specialist,85.0,85.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,74.4,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-MST-001|ACH-TEAM-001,0,0,6,3,1,1,0,2,OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0222,Synthetic 222,Expedition,adult,ar,integrity,520,3,60.83,Gold,8,65.0|50.0|50.0|50.0|75.0|50.0|50.0|75.0,37.5,Scout,83.33,49.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,52.2,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-EVD-001,0,0,0,6,0,4,0,4,BLD|LED|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0223,Synthetic 223,FlightPass,adult,ar,popular_weak,330,3,35.0,Bronze,5,10.0|50.0|0.0|0.0|40.0|50.0|60.0|0.0,30.0,Hatchling,70.0,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,40.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,1,0,3,0,3,LED|PRT,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0224,Synthetic 224,WingPass,adult,ar,steady,1170,5,79.17,Platinum,7,75.0|85.0|60.0|65.0|0.0|75.0|90.0|85.0,66.25,Specialist,83.33,83.33,1,1,72.0,Integrated,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,79.65,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,2,3,1,7,0,9,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0225,Synthetic 225,MeritRoute,adult,ar,new,155,2,20.83,Iron,3,0.0|0.0|40.0|0.0|0.0|0.0|75.0|10.0,10.0,Hatchling,15.0,15.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,17.5,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,2,0,2,LED|PRT,0,0,{'baseline': 'ok'},,PASS
SYN-0226,Synthetic 226,FlightPass,adult,en,steady,1040,5,70.0,Gold,7,50.0|75.0|75.0|50.0|0.0|75.0|85.0|60.0,63.75,Pathfinder,86.0,86.0,1,1,52.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,73.95,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,6,1,5,0,5,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0227,Synthetic 227,WingPass,adult,en,high_act_low_ev,900,4,60.0,Gold,8,50.0|60.0|50.0|50.0|60.0|60.0|70.0|60.0,12.5,Hatchling,0.0,0.0,0,0,75.0,Integrated,NORMAL,NOT_ELIGIBLE,23.5,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,18,0,10,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
SYN-0228,Synthetic 228,Expedition,adult,en,low_act_high_ev,1025,5,67.5,Gold,8,75.0|50.0|50.0|85.0|50.0|70.0|75.0|50.0,58.75,Pathfinder,100.0,100.0,1,1,43.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,69.5,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001,0,0,0,8,1,3,0,5,LED|OPR|PRT,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0229,Synthetic 229,Expedition,adult,en,experienced,1155,5,71.67,Gold,8,75.0|85.0|60.0|50.0|50.0|85.0|75.0|50.0,86.25,Vanguard,100.0,100.0,1,2,65.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,83.5,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,2,8,1,4,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0230,Synthetic 230,MeritRoute,adult,en,new,415,3,49.17,Silver,6,0.0|0.0|50.0|10.0|40.0|50.0|60.0|85.0,45.0,Scout,76.67,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,49.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,4,2,0,3,0,2,BLD|LED,0,1,{'baseline': 'ok'},,PASS
SYN-0231,Synthetic 231,WingPass,adult,en,merit,890,4,74.17,Gold,6,0.0|0.0|65.0|75.0|75.0|75.0|70.0|85.0,58.75,Pathfinder,81.67,81.67,1,1,55.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,66.25,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001,0,0,0,4,1,6,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0232,Synthetic 232,OpenFlight,adult,en,returning,225,2,27.5,Iron,3,60.0|0.0|0.0|0.0|50.0|0.0|55.0|0.0,25.0,Hatchling,66.67,49.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,32.2,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001,0,0,0,1,0,6,0,3,BLD|LED|OPR,0,0,{'baseline': 'ok'},,PASS
SYN-0233,Synthetic 233,OpenFlight,minor,ar,minor_ar,620,4,69.17,Gold,7,75.0|85.0|70.0|0.0|50.0|50.0|85.0|50.0,45.0,Scout,86.67,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,54.7,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,4,0,4,0,3,LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0234,Synthetic 234,MeritRoute,adult,en,a11y_compressed,360,3,42.5,Bronze,5,40.0|0.0|0.0|75.0|50.0|0.0|40.0|50.0,37.5,Scout,95.0,49.0,0,0,5.0,Focused,NORMAL,NOT_ELIGIBLE,45.45,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,5,0,1,0,1,OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0235,Synthetic 235,OpenFlight,adult,ar,team_passenger,280,2,33.33,Bronze,4,0.0|0.0|40.0|60.0|0.0|50.0|0.0|50.0,5.0,Hatchling,0.0,0.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,13.75,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-LRN-001,0,0,0,0,0,4,0,4,BLD|LED|OPR,0,1,{'full_mastery_from_team': 'no'},,PASS
SYN-0236,Synthetic 236,FlightPass,adult,en,team_strong,1200,5,77.5,Platinum,8,75.0|75.0|75.0|50.0|75.0|60.0|80.0|85.0,66.25,Specialist,88.33,88.33,1,1,57.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,83.15,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,4,3,1,5,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0237,Synthetic 237,Expedition,adult,ar,integrity,320,3,48.33,Silver,5,0.0|40.0|50.0|50.0|75.0|75.0|0.0|0.0,37.5,Scout,95.0,49.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,46.45,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-EVD-001,0,0,0,4,0,3,0,3,BLD|LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0238,Synthetic 238,Expedition,adult,ar,popular_weak,290,2,35.0,Bronze,5,50.0|60.0|10.0|0.0|50.0|0.0|40.0|0.0,27.5,Hatchling,70.0,49.0,0,0,27.5,Expanding,NORMAL,NOT_ELIGIBLE,33.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,1,0,3,0,3,BLD|OPR,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0239,Synthetic 239,MeritRoute,adult,en,steady,865,4,60.0,Gold,6,75.0|0.0|40.0|15.0|0.0|60.0|85.0|85.0,58.75,Pathfinder,86.0,86.0,1,1,55.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,67.55,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,3,1,5,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0240,Synthetic 240,FlightPass,adult,en,new,295,2,31.67,Bronze,4,50.0|0.0|0.0|40.0|50.0|0.0|50.0|0.0,42.5,Scout,95.0,49.0,0,0,5.0,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,42.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,3,0,1,0,1,PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0241,Synthetic 241,MeritRoute,adult,en,steady,515,3,62.5,Gold,7,50.0|60.0|50.0|10.0|0.0|75.0|65.0|75.0,30.0,Hatchling,73.33,49.0,0,0,38.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,42.7,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-TEAM-001,0,0,2,1,0,4,0,4,BLD|LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0242,Synthetic 242,MeritRoute,adult,en,high_act_low_ev,480,3,55.0,Silver,8,50.0|50.0|60.0|60.0|60.0|50.0|50.0|50.0,12.5,Hatchling,0.0,0.0,0,0,80.0,Integrated,NORMAL,NOT_ELIGIBLE,24.5,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,18,0,11,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
SYN-0243,Synthetic 243,WingPass,adult,en,low_act_high_ev,970,4,55.83,Silver,8,40.0|50.0|50.0|50.0|50.0|50.0|85.0|50.0,63.75,Pathfinder,100.0,100.0,1,1,29.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,73.65,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,1,8,1,1,0,3,LED|OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0244,Synthetic 244,MeritRoute,adult,en,experienced,865,4,63.33,Gold,7,40.0|60.0|50.0|0.0|40.0|70.0|85.0|75.0,86.25,Specialist,100.0,100.0,1,2,51.75,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,71.35,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001,0,1,0,5,1,4,0,6,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0245,Synthetic 245,MeritRoute,adult,en,new,280,2,30.0,Bronze,4,0.0|0.0|60.0|50.0|10.0|0.0|60.0|0.0,12.5,Hatchling,0.0,0.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,18.0,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,3,0,0,3,0,2,LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0246,Synthetic 246,OpenFlight,adult,ar,merit,1005,5,70.0,Gold,8,50.0|85.0|75.0|50.0|60.0|70.0|80.0|50.0,63.75,Pathfinder,81.67,81.67,1,1,50.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,67.65,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,2,1,6,0,6,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0247,Synthetic 247,WingPass,adult,ar,returning,300,3,37.5,Bronze,5,75.0|0.0|0.0|40.0|50.0|0.0|10.0|50.0,45.0,Scout,90.0,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,48.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-RET-001|ACH-TEAM-001,0,0,2,3,0,4,0,2,OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0248,Synthetic 248,Expedition,minor,ar,minor_ar,555,3,65.0,Gold,7,40.0|85.0|60.0|60.0|50.0|75.0|60.0|0.0,45.0,Scout,83.33,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,47.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,3,0,5,0,3,LED|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0249,Synthetic 249,Expedition,adult,en,a11y_compressed,440,3,61.67,Gold,6,65.0|50.0|0.0|40.0|75.0|0.0|65.0|75.0,45.0,Scout,95.0,49.0,0,0,32.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,57.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-TEAM-001,0,0,1,5,0,5,0,4,BLD|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0250,Synthetic 250,WingPass,adult,en,team_passenger,400,3,54.17,Silver,6,40.0|50.0|60.0|50.0|50.0|75.0|0.0|0.0,37.5,Scout,95.0,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,44.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,4,0,3,0,2,LED|PRT,0,1,{'full_mastery_from_team': 'no'},,PASS
SYN-0251,Synthetic 251,MeritRoute,adult,ar,team_strong,1455,5,79.17,Platinum,8,65.0|60.0|70.0|75.0|75.0|85.0|85.0|85.0,66.25,Specialist,83.33,83.33,1,1,50.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,80.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,6,5,1,7,0,6,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0252,Synthetic 252,MeritRoute,adult,en,integrity,230,2,45.0,Silver,5,40.0|0.0|40.0|0.0|65.0|75.0|0.0|50.0,22.5,Hatchling,73.33,49.0,0,0,27.5,Expanding,NORMAL,NOT_ELIGIBLE,30.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,3,0,3,OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0253,Synthetic 253,Expedition,adult,en,popular_weak,120,2,25.0,Iron,3,0.0|0.0|0.0|0.0|0.0|40.0|50.0|60.0,5.0,Hatchling,0.0,0.0,0,0,27.5,Expanding,NORMAL,NOT_ELIGIBLE,11.5,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-LRN-001,0,0,0,0,0,3,0,3,BLD|OPR,0,0,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0254,Synthetic 254,Expedition,adult,ar,steady,915,4,63.33,Gold,6,75.0|85.0|50.0|65.0|0.0|30.0|0.0|75.0,66.25,Specialist,80.0,80.0,1,1,45.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,71.15,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,3,2,1,4,0,5,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0255,Synthetic 255,Expedition,adult,en,new,335,3,54.17,Silver,6,50.0|50.0|50.0|50.0|85.0|0.0|40.0|0.0,40.0,Scout,85.0,49.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,37.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,2,0,5,0,4,LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0256,Synthetic 256,WingPass,adult,en,steady,915,4,64.17,Gold,6,75.0|0.0|40.0|60.0|0.0|60.0|90.0|60.0,63.75,Pathfinder,81.67,81.67,1,1,45.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,71.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,3,1,4,0,5,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0257,Synthetic 257,OpenFlight,adult,en,high_act_low_ev,740,4,60.0,Gold,8,50.0|50.0|60.0|50.0|60.0|60.0|60.0|70.0,12.5,Hatchling,0.0,0.0,0,0,63.75,Multi-Horizon,NORMAL,NOT_ELIGIBLE,21.25,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,18,0,9,BLD|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
SYN-0258,Synthetic 258,MeritRoute,adult,en,low_act_high_ev,880,4,53.33,Silver,8,40.0|50.0|50.0|50.0|50.0|70.0|50.0|50.0,56.25,Pathfinder,100.0,100.0,1,1,16.25,Focused,NORMAL,PROGRESS_VISIBLE,64.0,NOT_ELIGIBLE,3,ACH-CAP-001|ACH-EVD-001|ACH-MST-001,0,0,0,8,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0259,Synthetic 259,OpenFlight,adult,en,experienced,970,4,59.17,Silver,6,50.0|0.0|75.0|85.0|50.0|30.0|0.0|65.0,86.25,Vanguard,100.0,100.0,1,2,55.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,81.5,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,2,5,1,3,0,5,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0260,Synthetic 260,OpenFlight,adult,en,new,190,2,20.83,Iron,3,40.0|0.0|0.0|10.0|0.0|0.0|0.0|75.0,27.5,Hatchling,66.67,49.0,0,0,5.0,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,33.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,1,0,1,0,1,BLD,0,0,{'baseline': 'ok'},,PASS
SYN-0261,Synthetic 261,WingPass,adult,en,merit,1060,5,79.17,Platinum,7,0.0|75.0|50.0|80.0|85.0|75.0|85.0|75.0,58.75,Pathfinder,85.0,85.0,1,1,60.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,68.25,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,4,1,6,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0262,Synthetic 262,OpenFlight,adult,ar,returning,345,3,44.17,Bronze,6,10.0|0.0|0.0|15.0|75.0|50.0|65.0|50.0,37.5,Scout,86.67,49.0,0,0,16.25,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,47.45,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001,0,0,0,4,0,4,0,2,OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0263,Synthetic 263,MeritRoute,minor,ar,minor_ar,350,3,54.17,Silver,6,50.0|85.0|50.0|60.0|0.0|40.0|0.0|40.0,30.0,Hatchling,66.67,49.0,0,0,38.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,40.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,1,0,5,0,4,BLD|LED|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0264,Synthetic 264,Expedition,adult,ar,a11y_compressed,300,3,46.67,Silver,6,50.0|50.0|0.0|40.0|50.0|0.0|40.0|50.0,37.5,Scout,86.67,49.0,0,0,5.0,Focused,NORMAL,NOT_ELIGIBLE,35.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,3,0,1,0,1,BLD,0,1,{'baseline': 'ok'},,PASS
SYN-0265,Synthetic 265,WingPass,adult,en,team_passenger,230,2,46.67,Silver,6,40.0|50.0|0.0|40.0|60.0|0.0|40.0|50.0,37.5,Scout,85.0,49.0,0,0,27.5,Expanding,NORMAL,NOT_ELIGIBLE,35.7,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,2,0,4,0,3,LED|PRT,0,1,{'full_mastery_from_team': 'no'},,PASS
